id,brand,name,price,image_link,description,,category,product_type,tag_list/0,tag_list/1,api_featured_image,product_colors/0/hex_value,product_colors/0/colour_name,product_colors/1/hex_value,product_colors/1/colour_name,product_colors/2/hex_value,product_colors/2/colour_name,product_colors/3/hex_value,product_colors/3/colour_name,product_colors/4/hex_value,product_colors/4/colour_name,product_colors/5/hex_value,product_colors/5/colour_name,product_colors/6/hex_value,product_colors/6/colour_name,product_colors/7/hex_value,product_colors/7/colour_name,product_colors/8/hex_value,product_colors/8/colour_name,product_colors/9/hex_value,product_colors/9/colour_name,product_colors/10/hex_value,product_colors/10/colour_name,product_colors/11/hex_value,product_colors/11/colour_name,product_colors/12/hex_value,product_colors/12/colour_name,product_colors/13/hex_value,product_colors/13/colour_name,product_colors/14/hex_value,product_colors/14/colour_name,product_colors/15/hex_value,product_colors/15/colour_name,product_colors/16/hex_value,product_colors/16/colour_name,product_colors/17/hex_value,product_colors/17/colour_name,product_colors/18/hex_value,product_colors/18/colour_name,product_colors/19/hex_value,product_colors/19/colour_name,product_colors/20/hex_value,product_colors/20/colour_name,product_colors/21/hex_value,product_colors/21/colour_name,product_colors/22/hex_value,product_colors/22/colour_name,product_colors/23/hex_value,product_colors/23/colour_name,product_colors/24/hex_value,product_colors/24/colour_name,product_colors/25/hex_value,product_colors/25/colour_name,product_colors/26/hex_value,product_colors/26/colour_name,product_colors/27/hex_value,product_colors/27/colour_name,product_colors/28/hex_value,product_colors/28/colour_name,product_colors/29/hex_value,product_colors/29/colour_name,product_colors/30/hex_value,product_colors/30/colour_name,product_colors/31/hex_value,product_colors/31/colour_name,product_colors/32/hex_value,product_colors/32/colour_name,product_colors/33/hex_value,product_colors/33/colour_name,product_colors/34/hex_value,product_colors/34/colour_name,product_colors/35/hex_value,product_colors/35/colour_name,product_colors/36/hex_value,product_colors/36/colour_name,product_colors/37/hex_value,product_colors/37/colour_name,product_colors/38/hex_value,product_colors/38/colour_name,product_colors/39/hex_value,product_colors/39/colour_name,product_colors/40/hex_value,product_colors/40/colour_name,product_colors/41/hex_value,product_colors/41/colour_name,product_colors/42/hex_value,product_colors/42/colour_name,product_colors/43/hex_value,product_colors/43/colour_name,product_colors/44/hex_value,product_colors/44/colour_name,product_colors/45/hex_value,product_colors/45/colour_name,tag_list/2,tag_list/3,tag_list/4,tag_list/5,tag_list/6,product_colors/46/hex_value,product_colors/46/colour_name,product_colors/47/hex_value,product_colors/47/colour_name,product_colors/48/hex_value,product_colors/48/colour_name,product_colors/49/hex_value,product_colors/49/colour_name,product_colors/50/hex_value,product_colors/50/colour_name,product_colors/51/hex_value,product_colors/51/colour_name,product_colors/52/hex_value,product_colors/52/colour_name,product_colors/53/hex_value,product_colors/53/colour_name,product_colors/54/hex_value,product_colors/54/colour_name,product_colors/55/hex_value,product_colors/55/colour_name,product_colors/56/hex_value,product_colors/56/colour_name,product_colors/57/hex_value,product_colors/57/colour_name,product_colors/58/hex_value,product_colors/58/colour_name,product_colors/59/hex_value,product_colors/59/colour_name,product_colors/60/hex_value,product_colors/60/colour_name,product_colors/61/hex_value,product_colors/61/colour_name,product_colors/62/hex_value,product_colors/62/colour_name,product_colors/63/hex_value,product_colors/63/colour_name,product_colors/64/hex_value,product_colors/64/colour_name,product_colors/65/hex_value,product_colors/65/colour_name,product_colors/66/hex_value,product_colors/66/colour_name,product_colors/67/hex_value,product_colors/67/colour_name,product_colors/68/hex_value,product_colors/68/colour_name,product_colors/69/hex_value,product_colors/69/colour_name,product_colors/70/hex_value,product_colors/70/colour_name,product_colors/71/hex_value,product_colors/71/colour_name,product_colors/72/hex_value,product_colors/72/colour_name,product_colors/73/hex_value,product_colors/73/colour_name,product_colors/74/hex_value,product_colors/74/colour_name,product_colors/75/hex_value,product_colors/75/colour_name,product_colors/76/hex_value,product_colors/76/colour_name,product_colors/77/hex_value,product_colors/77/colour_name,product_colors/78/hex_value,product_colors/78/colour_name,product_colors/79/hex_value,product_colors/79/colour_name,product_colors/80/hex_value,product_colors/80/colour_name,product_colors/81/hex_value,product_colors/81/colour_name,product_colors/82/hex_value,product_colors/82/colour_name,product_colors/83/hex_value,product_colors/83/colour_name,product_colors/84/hex_value,product_colors/84/colour_name,product_colors/85/hex_value,product_colors/85/colour_name,product_colors/86/hex_value,product_colors/86/colour_name,product_colors/87/hex_value,product_colors/87/colour_name,product_colors/88/hex_value,product_colors/88/colour_name,product_colors/89/hex_value,product_colors/89/colour_name,product_colors/90/hex_value,product_colors/90/colour_name,product_colors/91/hex_value,product_colors/91/colour_name,product_colors/92/hex_value,product_colors/92/colour_name,product_colors/93/hex_value,product_colors/93/colour_name,product_colors/94/hex_value,product_colors/94/colour_name,product_colors/95/hex_value,product_colors/95/colour_name,product_colors/96/hex_value,product_colors/96/colour_name,product_colors/97/hex_value,product_colors/97/colour_name,product_colors/98/hex_value,product_colors/98/colour_name,product_colors/99/hex_value,product_colors/99/colour_name,product_colors/100/hex_value,product_colors/100/colour_name,product_colors/101/hex_value,product_colors/101/colour_name,product_colors/102/hex_value,product_colors/102/colour_name,product_colors/103/hex_value,product_colors/103/colour_name,product_colors/104/hex_value,product_colors/104/colour_name,product_colors/105/hex_value,product_colors/105/colour_name,product_colors/106/hex_value,product_colors/106/colour_name,product_colors/107/hex_value,product_colors/107/colour_name,product_colors/108/hex_value,product_colors/108/colour_name,product_colors/109/hex_value,product_colors/109/colour_name,product_colors/110/hex_value,product_colors/110/colour_name,product_colors/111/hex_value,product_colors/111/colour_name,product_colors/112/hex_value,product_colors/112/colour_name,product_colors/113/hex_value,product_colors/113/colour_name,product_colors/114/hex_value,product_colors/114/colour_name,product_colors/115/hex_value,product_colors/115/colour_name,product_colors/116/hex_value,product_colors/116/colour_name,product_colors/117/hex_value,product_colors/117/colour_name,product_colors/118/hex_value,product_colors/118/colour_name,product_colors/119/hex_value,product_colors/119/colour_name,tag_list/7
46,covergirl,CoverGirl LastBlast Clump Crusher Water Resistant Mascara ,9.99,"https://d3t32hsnjxo7q6.cloudfront.net/i/b02f002545c5dc18be53297faaf04b7a_ra,w158,h184_pa,w158,h184.jpeg","A breakthrough in no-clump mascara! Get 200% more volume and zero 
clumps. Features an innovative double-sided brush with lash-loading and 
clump-combing zones to crush clumps.Features: 200% more volume, zero clumpsInnovative curved brushSuper-volumized, beautifully separated lashesWater resistant",,,mascara,,,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/046/original/data?1514062254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,almay,Almay Intense i-Color Volumizing Mascara,10.99,"https://d3t32hsnjxo7q6.cloudfront.net/i/65c2bc9cc03b915be08e68b8e4acb919_ra,w158,h184_pa,w158,h184.jpeg","Take your unique eye color to new limits with double the volume*, double the 
impact. Expertly coordinated shades with eye-brightening crystals create
 multi-dimensional amplification. The lash enhancing brush with 
volume-boosting grooves finds and flaunts every lash for big bold volume
 that won’t smudge or flake. *Achieved in one coat using 25 strokes ",,,mascara,,,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/045/original/data?1514062253,#3B4356,Sapphire for blue eyes   ,#3D303E,Plum for brown eyes   ,#413736,Mocha for green eyes   ,#18191D,Midnight for hazel eyes   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,covergirl,CoverGirl LashBlast Full Lash Bloom Mascara Very Black (800),9.99,"https://d3t32hsnjxo7q6.cloudfront.net/i/bd505b8626119f31924057a086e542bf_ra,w158,h184_pa,w158,h184.jpg","With CoverGirl Full Lash Bloom Mascara, get exceptional lash fullness that's soft - even to the touch. With CoverGirl's petal-shaped brush and mousse formula with natural beeswax, lashes are never stiff or brittle. Perfect for everyday wear, Full Lash Bloom Mascara is also safe for contact lens wearers and is ophthalmologically tested. So bring out every last lash, and embrace you in full bloom!Features: Gives soft, full lashes that are never stiff or brittle.Petal shaped brush and soft, mousse formula, with natural beeswax, brings out every lashOphthalmologically tested and suitable for contact lens wearersIngredients: Water/Eau, Beeswax/Cire D'Abeille, Cetearyl Alcohol, Shellac, Copernicia Cerifera (Carnauba) Wax/Cire De Carnauba, Ceteareth-20, Glycerin, Tapioca Starch, Lecithin, Ethylhexylglycerin, Alcohol Denat., Phenoxyethanol, Benzyl Alcohol, Xanthan Gum, Ammonium Hydroxide, Sodium Gluconate May Contain: Titanium Dioxide, Iron Oxides",,,mascara,,,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/044/original/data?1514062253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,covergirl,CoverGirl Professional Super Thick Lash Mascara Very Black,6.99,"https://d3t32hsnjxo7q6.cloudfront.net/i/cb7bdcebdc593ba34c0f40b41a3ff44c_ra,w158,h184_pa,w158,h184.jpeg","Get beautiful, thick, high-impact lashes with COVERGIRL professional super thick lash mascara! The brush separates, defines, and reaches those little lashes so you get bold, defined lashes so easy, so beautiful!Features:Bold, defined volumeSeparates and defines lashesLasts all dayApplication Tips: Hold brush as close as possible to base of lashes, and wiggle it as you move it up through lashes.",,,mascara,,,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/043/original/data?1514062253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,maybelline,Maybelline Volum'Express Falsies Big Eyes Mascara,12.99,"https://d3t32hsnjxo7q6.cloudfront.net/i/a28e1387642c86f2d2e0cf446b2137aa_ra,w158,h184_pa,w158,h184.png","2 brushes. 2x more impact!Now get bigger eyes with 360 degrees of false 
lash glam volume! Upper lashes get over-the-top glam with the upper 
brush, while the lower brush grabs every tiny lower lash for a full 
circle effect.For best results: Apply the Upper Brush against the top lid lashes and sweep from
 root to tip until a clean, voluminous look is achieved, followed by the
 lower lash line using the lower Micro Brush. Do not let dry between 
coats. Removes easily with soap and water or with Maybelline® Clean 
Express!™ Classic Eye Makeup Remover.
",,,mascara,,,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/042/original/open-uri20171223-4-b55ku9?1514062253,#000000,Blackest Black ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,l'oreal,L'Oreal Paris Voluminous Butterfly Mascara ,13.49,"https://d3t32hsnjxo7q6.cloudfront.net/i/3f10d95aaf893f1f0cfdd62b803f4212_ra,w158,h184_pa,w158,h184.jpeg","Stretch and extend your lashes like wings!  Introducing Voluminous 
Butterfly Mascara, one of L'Oreal's most-exciting mascara innovations, yet. 
Its revolutionary Butterfly Brush™ with asymmetrical lash 
line shape extends and lifts outer corner lashes to give you a 
winged-out effect, instantly volumizing lashes at the roots and 
stretching lashes outward. The unique Cocoon Fibers™ instantly wrap lashes in a soft, delicate veil to create silky, spectacular lashes that flutter.",,,mascara,,,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/041/original/data?1514062253,#4D2C00,Black Brown ,#231F20,Black ,#000000,Blackest Black ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,covergirl,CoverGirl Professional Waterproof Mascara Very Black,6.99,"https://d3t32hsnjxo7q6.cloudfront.net/i/d44d5338e9dfa2b5234a02d25af64a26_ra,w158,h184_pa,w158,h184.jpeg","Volumize, lengthen and define like a pro! CoverGirl Professional 3-in-1 mascara for all day beautiful lashes.Features:Volume + length + definition in one easy stepHypoallergenic and suitable for contact lens wearersWaterproofApplication Tips: Hold brush as close as possible to base of lashes, and wiggle it as you move it up through lashes.",,,mascara,,,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/040/original/data?1514062253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,physicians formula,Physicians Formula Organic Wear CC Curl + Care Mascara ,15.79,"https://d3t32hsnjxo7q6.cloudfront.net/i/91995140b7749badeb17c41a7e035354_ra,w158,h184_pa,w158,h184.jpeg",The ​1st ever 100% natural mascara with 70% organic ingredients combines the benefits of curl and care for eyelash curler results without the risk of lash loss.  Innovative formula features Physicians Formula's proprietary 100% Natural Origin CurlBooster™ Technology for 2 levels of CC Performance: Curl & Volumize Lashes Condition & Nourish LashesHypoallergenic. Fragrance Free. Gluten Free. Opthalmologist Approved. 100% Free of Harsh Chemicals. 100% Free of Synthetic Preservatives. 100% Free of Parabens. 100% Free of GMO's (Genetically Modified Organisms). 100% Free of Synthetic Colors. ,,,mascara,Gluten Free,Natural,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/039/original/data?1514062253,#000000,Ultra Black ,#1B1B1B,Black ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,marcelle,Marcelle Ultimate Lash Mascara,10.99,"https://d3t32hsnjxo7q6.cloudfront.net/i/6f521dc72d362855a605105854a6a54f_ra,w158,h184_pa,w158,h184.jpg","Fabulously full lashes for star-like appeal.Marcelle Ultimate Lash Mascara is all about transformation, from thin to plump, thick 
and full lashes. Specially designed wand is easy to use and applies just
 the right amount of mascara for maximum lash volume that is free of 
clumps and mess. Formulated with proteins and revitalizing ingredients 
to give lashes the royal treatment and last a long, long time without 
flaking. Strong, full lashes are guaranteed, plus it's hypoallergenic 
and perfume-free so it's perfect for everyone.",,,mascara,Canadian,Gluten Free,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/038/original/data?1514062252,#403426,Dark Brown ,#000000,Black ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,e.l.f.,e.l.f. Studio Lengthening & Volumizing Mascara,4.99,"https://d3t32hsnjxo7q6.cloudfront.net/i/8797938435b2e7f995aa632d5f2b2ba2_ra,w158,h184_pa,w158,h184.jpeg","Achieve thicker, fuller, and longer lashes that are beautiful and 
natural with e.l.f. Studio Lengthening & Volumizing Mascara. The enlarged brush coats your lashes evenly for an enhanced 
appeal.  The unique formula is clump free and quick drying so you can 
have color that stays on all day with no smudging and no flaking.Ingredients: Aqua(Water), Caprylic/Caprictri Glycerides, Cera Carnauba (Carnauba) 
Wax, Synthetic Beeswax, Styrene/Acrylates/Ammonium Methacrylate 
Copolymer, Stearic Acid, Cetyl Alcohol, Glyceryl,Stearate SE, PVP, 
Triethanolamine, Triacontanyl PVP, Hydroxyethyl Cellulose, Benzyl 
Alcohol, Methylchloroisothiazolinone, Methylisothiazolinone

May Contain: Iron Oxides(CI 77891, CI 77892, CI 77899)
",,,mascara,Vegan,,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/037/original/data?1514062252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,wet n wild,Wet n Wild Mega Protein Mascara,3.49,"https://d3t32hsnjxo7q6.cloudfront.net/i/8b5c28e396504d8fb54c91c791f36749_ra,w158,h184_pa,w158,h184.jpeg","Wet n Wild Mega Protein Mascara is a nourishing mascara conditions lashes with soy and wheat proteins and acai oil for healthier, fuller lashes.",,,mascara,,,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/036/original/data?1514062252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,covergirl,CoverGirl Lashblast Volume Blasting Waterproof Mascara,9.99,"https://d3t32hsnjxo7q6.cloudfront.net/i/527f52aaaba663227d70de7c0a34ff80_ra,w158,h184_pa,w158,h184.jpg","Get a blast of lush, volumized lashes! LashBlast’s patented 
volume-boosting formula and patent-pending brush are designed to max-out
 each and every lash, leaving you with the ultimate big lash look.Features: Instant volume and fullnessSmudge and smear-proofHypoallergenic and suitable for contact lens wearers",,,mascara,,,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/035/original/data?1514061112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,covergirl,CoverGirl LashBlast Fusion Mascara ,9.99,"https://d3t32hsnjxo7q6.cloudfront.net/i/fcd915ee80b8b9cfaa71225020b8df3b_ra,w158,h184_pa,w158,h184.jpg","Experience COVERGIRL's first ever volume + length mascara!The 
fiberstretch formula and oversized brush make every little lash bigger, 
fuller, longer -looking and more dramatic.* 							                     
       	
                                *vs bare lashesFeatures: Super-Volumizing + Buildable fiber-strength lengtheningThickens and extends the look of your natural lashes",,,mascara,,,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/034/original/data?1514061112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,covergirl,CoverGirl Professional Natural Lash Mascara Clear,6.99,"https://d3t32hsnjxo7q6.cloudfront.net/i/fa655a2751adc3d38050d08325f2d97f_ra,w158,h184_pa,w158,h184.jpeg","For natural beautiful looking lashes! The CoverGirl clear gel formula and curved brush separates lashes while conditioning. It helps tame unruly brows too!Features:Natural looking lashesBeautifully tamed browsLasts all dayApplication Tips: Hold brush as close as possible to base of lashes, and wiggle it as you move it up through lashes.",,,mascara,,,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/033/original/data?1514061112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,maybelline,Maybelline Define-A-Lash Lengthening & Defining Mascara,10.79,"https://d3t32hsnjxo7q6.cloudfront.net/i/cf9136ade1dd304b8cb81deb4b87e333_ra,w158,h184_pa,w158,h184.jpeg","Define-A-Lash Lengthening & Defining Mascara is a zero-clump mascara that creates stunning length and clean definition. The flexible brush is shaped to the lash to elongate and define lashes, one by one. The built-in wiper contours brush to remove excess formula, ensuring clean deposit on lashes. There is no smudging, smearing or flaking, and the smooth, lightweight formula feels comfortable on lashes.Allergy tested, ophthalmologist tested and contact lens safe.

",,,mascara,,,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/032/original/data?1514061112,#000000,Very Black ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,covergirl,CoverGirl LastBlast Clump Crusher Mascara ,9.99,"https://d3t32hsnjxo7q6.cloudfront.net/i/df2f212e8449edcaff4876f592c4311e_ra,w158,h184_pa,w158,h184.jpeg","A breakthrough in no-clump mascara! Get 200% more volume and zero 
clumps. Features an innovative double-sided brush with lash-loading and 
clump-combing zones to crush clumps.Features: 200% more volume, zero clumpsInnovative curved brushSuper-volumized, beautifully separated lashes",,,mascara,,,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/031/original/data?1514061112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,almay,Almay One Coat Get Up & Grow Mascara,10.99,"https://d3t32hsnjxo7q6.cloudfront.net/i/c4d0fba49172b419bc64cd92d31544c2_ra,w158,h184_pa,w158,h184.jpeg","Almay One Coat Get Up & Grow Mascara instantly lengthens and strengthens lashes every time you use it.Features:
Anti-breakage pro-vitamin formula defends against damage so lashes continue to grow their longest
Unique brush shape fits eye contours perfectly so that you reach every last lash in just one coat
Clump free
Extra gentle formula is safe even for sensitive eyes

Hypoallergenic. Ophthalmologist Tested.",,,mascara,,,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/030/original/data?1514061111,#413025,Black Brown ,#262633,Black ,#000000,Blackest Black ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,maybelline,Maybelline Great Lash - Clear,7.79,"https://d3t32hsnjxo7q6.cloudfront.net/i/6cce75ce02a6694e1c89f7d5a68c8174_ra,w158,h184_pa,w158,h184.png","Great Lash Clear Washable Mascara is a crystal clear formula that gives a softer, fuller look.The gentle brush separates lashes into a perfect fan. It contains panthenol to condition lashes, glycerin for a soft feel. This is great for shaping and setting brows. Contact lens safe, opthalmologist tested.
 ",,,mascara,,,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/029/original/open-uri20171223-4-14f14ix?1514061111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
